sampleId	popId	site	country	region	groupLabel	groupAge	flag	latitude	longitude	callset	dataSource	dataAccess	color	fill	shape	ageAverage	sex	hgMT	hgYMajor	clusterIBDFine
Cree1	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree10	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree11	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree12	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree13	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree2	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree5	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree6	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree7	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree8	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Cree9	Cree	NA	Canada	NorthAmerica	Cree	Modern	0	50.3	-102.5	array	LazaridisNature2014	restricted	honeydew3	honeydew3	1	0	NA	NA	NA	Cree
Oj1111	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1112	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1123	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1124	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1131	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1136	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1143	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1250	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1260	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1262	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1273	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj1285	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj956_new	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj958	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj967	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj968	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj970	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj983	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
Oj985	Ojibwa	NA	Canada	NorthAmerica	Ojibwa	Modern	0	46.5	-81	array	LazaridisNature2014	restricted	honeydew3	honeydew3	2	0	NA	NA	NA	Ojibwa
gill118	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill123	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill141	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill196	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill197	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill201	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill27	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill41	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
gill76	Algonquin	NA	Canada	NorthAmerica	Algonquin	Modern	0	48.4	-71.1	array	LazaridisNature2014	restricted	honeydew3	honeydew3	3	0	NA	NA	NA	Algonquin
AD_006	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_015	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_061	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_064	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_066	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_076	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_500	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_505	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_510	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_511	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_512	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
AD_523	AfricanAmerican	Denver_Colorado	USA	NorthAmerica	AfricanAmerican	Modern	0	39.7	-105	array	LazaridisNature2014	public	honeydew3	honeydew3	4	0	NA	NA	NA	AfricanAmerican
HGDP01037	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01041	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01043	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01044	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01047	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01050	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01051	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01053	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01055	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01056	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01057	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01058	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01059	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
HGDP01060	Pima	NA	Mexico	NorthAmerica	Pima	Modern	0	29	-108	array	PattersonGenetics2012	public	honeydew3	honeydew3	5	0	NA	NA	NA	Pima
Yq013	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Yq017	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Yq035	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Yq037	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Yq043	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Yq050	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Yq054	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Yq055	Yaquis	NA	Mexico	NorthAmerica	Yaquis	Modern	0	27.5767	-109.9598	array	BarbieriMBE2019	restricted	honeydew3	honeydew3	6	0	NA	NA	NA	Yaquis
Mixa0002	Mixtec	San Francisco Teopan, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	17.83333333	-97.48333333	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0016	Mixtec	Ojo de Agua, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	15.95	-97.36666667	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0018	Mixtec	Ojo de Agua, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	15.95	-97.36666667	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0024	Mixtec	Ojo de Agua, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	15.95	-97.36666667	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0049	Mixtec	Ojo de Agua, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	15.95	-97.36666667	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0087	Mixtec	Ojo de Agua, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	15.95	-97.36666667	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0001	Mixtec	Nochixtlan, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	17.45	-97.21666667	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0061	Mixtec	Llano de Ayuca, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	17	-97	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0093	Mixtec	San Andres Nuxino, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	17	-97	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Mixa0078	Mixtec	Santo Domingo, Oaxaca	Mexico	NorthAmerica	Mixtec	Modern	0	18.01666667	-96.73333333	array	LazaridisNature2014	public	honeydew3	honeydew3	7	0	NA	NA	NA	Mixtec
Zapo0091	Zapotec	San Juan Guelavia, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	16.95	-96.53333333	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0095	Zapotec	San Juan Guelavia, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	16.95	-96.53333333	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0097	Zapotec	San Juan Guelavia, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	16.95	-96.53333333	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0059	Zapotec	Teotitlan del Valle, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	17.01666667	-96.51666667	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0064	Zapotec	Teotitlan del Valle, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	17.01666667	-96.51666667	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0072	Zapotec	Teotitlan del Valle, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	17.01666667	-96.51666667	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0076	Zapotec	Teotitlan del Valle, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	17.01666667	-96.51666667	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0082	Zapotec	Teotitlan del Valle, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	17.01666667	-96.51666667	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0083	Zapotec	Teotitlan del Valle, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	17.01666667	-96.51666667	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
Zapo0046	Zapotec	Santa Ana Del Valle, Oaxaca	Mexico	NorthAmerica	Zapotec	Modern	0	16.98333333	-96.46666667	array	LazaridisNature2014	public	honeydew3	honeydew3	8	0	NA	NA	NA	Zapotec
HGDP00854	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00855	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00856	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00857	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00858	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00859	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00861	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00862	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00863	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00864	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00865	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00868	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00869	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00870	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00872	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00873	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00875	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
HGDP00877	Mayan	NA	Mexico	NorthAmerica	Mayan	Modern	0	19	-91	array	PattersonGenetics2012	public	honeydew3	honeydew3	9	0	NA	NA	NA	Mayan
mixe0007	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0009	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0015	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0018	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0026	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0027	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0028	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0029	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0030	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
mixe0035	Mixe	Tmazulapan, Oaxaca	Mexico	NorthAmerica	Mixe	Modern	0	16.95	-96.58333333	array	LazaridisNature2014	public	honeydew3	honeydew3	10	0	NA	NA	NA	Mixe
gua06	Kaqchikel	NA	Guatemala	CentralAmerica	Kaqchikel	Modern	0	15	-91	array	LazaridisNature2014	restricted	honeydew3	honeydew3	11	0	NA	NA	NA	Kaqchikel
gua27	Kaqchikel	NA	Guatemala	CentralAmerica	Kaqchikel	Modern	0	15	-91	array	LazaridisNature2014	restricted	honeydew3	honeydew3	11	0	NA	NA	NA	Kaqchikel
gua35	Kaqchikel	NA	Guatemala	CentralAmerica	Kaqchikel	Modern	0	15	-91	array	LazaridisNature2014	restricted	honeydew3	honeydew3	11	0	NA	NA	NA	Kaqchikel
gua40	Kaqchikel	NA	Guatemala	CentralAmerica	Kaqchikel	Modern	0	15	-91	array	LazaridisNature2014	restricted	honeydew3	honeydew3	11	0	NA	NA	NA	Kaqchikel
gua44	Kaqchikel	NA	Guatemala	CentralAmerica	Kaqchikel	Modern	0	15	-91	array	LazaridisNature2014	restricted	honeydew3	honeydew3	11	0	NA	NA	NA	Kaqchikel
cab_80_04_183	Cabecar	NA	CostaRica	CentralAmerica	Cabecar	Modern	0	9.5	-84	array	LazaridisNature2014	restricted	honeydew3	honeydew3	12	0	NA	NA	NA	Cabecar
cab_81_01_45	Cabecar	NA	CostaRica	CentralAmerica	Cabecar	Modern	0	9.5	-84	array	LazaridisNature2014	restricted	honeydew3	honeydew3	12	0	NA	NA	NA	Cabecar
rr_34_33	Cabecar	NA	CostaRica	CentralAmerica	Cabecar	Modern	0	9.5	-84	array	LazaridisNature2014	restricted	honeydew3	honeydew3	12	0	NA	NA	NA	Cabecar
rr_34_35	Cabecar	NA	CostaRica	CentralAmerica	Cabecar	Modern	0	9.5	-84	array	LazaridisNature2014	restricted	honeydew3	honeydew3	12	0	NA	NA	NA	Cabecar
rr_34_37	Cabecar	NA	CostaRica	CentralAmerica	Cabecar	Modern	0	9.5	-84	array	LazaridisNature2014	restricted	honeydew3	honeydew3	12	0	NA	NA	NA	Cabecar
rr_34_38	Cabecar	NA	CostaRica	CentralAmerica	Cabecar	Modern	0	9.5	-84	array	LazaridisNature2014	restricted	honeydew3	honeydew3	12	0	NA	NA	NA	Cabecar
wayu30	Wayuu	NA	Colombia	SouthAmerica	Wayuu	Modern	0	11	-73	array	LazaridisNature2014	restricted	slategray2	slategray2	0	0	NA	NA	NA	Wayuu
ing17	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1	-77	array	LazaridisNature2014	restricted	black	slategray2	21	0	NA	NA	NA	Inga
ing28	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1	-77	array	LazaridisNature2014	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT289	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT290	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT307	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT308	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT309	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT310	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT311	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT312	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
PUT313	Inga	NA	Colombia	SouthAmerica	Inga	Modern	0	1.368313842	-76.58011914	array	BarbieriMBE2019	restricted	black	slategray2	21	0	NA	NA	NA	Inga
